object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
NGC 3099E,193.74689650788198,53.2347558623584,0.0,0.0,GX
NGC 3100,265.4462540929979,18.507436694868954,117905530.53653572,12.47,GX
NGC 3101,242.49582874018233,39.186826872614624,270090096.3687558,0.0,GX
NGC 3102,151.7873644164967,46.58105336535763,151303943.61244515,0.0,GX
NGC 3103,265.4462540929979,18.507436694868954,117905530.53653572,12.47,GX
NGC 3104,180.28504701116506,53.10042627795546,30593468.22773735,0.0,GX
NGC 3105,279.9186995050934,0.26450510272964667,32652.10205246904,9.7,OS
NGC 3105 1,279.9237576520015,0.276311315242803,22232.883273523017,12.377,Star
NGC 3105 4,279.924697636019,0.27206276815681324,0.0,14.186,Star
NGC 3105 5,279.9257541578243,0.26855198830789034,0.0,16.822,Star
NGC 3105 7,279.9217940265566,0.26741877284560267,21069.53239774365,13.185,Star
NGC 3105 9,279.92210546696043,0.2626862935056493,18995.712732066502,13.295,Star
NGC 3105 12,279.9157568814476,0.2617340164679335,0.0,15.074,Star
NGC 3105 14,279.91613966840185,0.26532895186248173,0.0,13.797,Star
NGC 3105 16,279.91753602748423,0.2668501895300798,0.0,15.188,Star
NGC 3105 22,279.9103690001911,0.274203324300046,1720.6868939836093,14.791,Star
NGC 3105 24,279.9122217766542,0.2788750365415711,0.0,12.984,Star
NGC 3105 25,279.90445459219444,0.270072204567843,0.0,15.17,Star
NGC 3105 33,279.9147937015386,0.2560811031170285,0.0,12.57,Star
NGC 3105 34,279.9179736374112,0.25752057361089586,0.0,15.278,Star
NGC 3105 37,279.92483791170605,0.25897250750069517,7741.667350337605,13.476,Star
NGC 3105 45,279.9463711183513,0.23602978082323714,2937.4272856969133,12.02,Star
NGC 3105 55,279.9343395089019,0.2820200583694498,0.0,12.688,Star
NGC 3105 56,279.9334521112837,0.2930604212018531,20747.860670242517,13.002,Star
NGC 3105 60,279.9190819627551,0.28105658749066315,0.0,14.751,Star
NGC 3105 66,279.9099699186744,0.30010406014847885,0.0,13.279,Star
NGC 3105 71,279.89966014455956,0.2751983129952009,0.0,15.925,Star
NGC 3105 72,279.89401662569105,0.2720340774332202,0.0,14.024,Star
NGC 3105 73,279.8828492987637,0.2799227475225486,20233.02608961564,14.849,Star
NGC 3105 74,279.8811481907136,0.2761605947250992,2184.7160956570256,13.291,Star
NGC 3105 75,279.88072945262553,0.27230438617961067,5587.989274051113,12.709,Star
NGC 3105 98,279.89118876675457,0.237536147456698,5090.245450693612,11.52,Star
NGC 3105 101,279.9957885374396,0.28362872722159826,0.0,0.0,Star
NGC 3106,196.32292604654015,53.45323189920648,297536155.55174196,0.0,GX
NGC 3107,223.5144118859094,48.810369024707946,136496444.0651181,0.0,GX
NGC 3108,265.7679455105801,18.740721694782334,122112947.80879384,0.0,GX
NGC 3109,262.1016452104308,23.070173917087327,4278578.663755088,10.04,GX
NGC 3110,246.3752915764553,37.39370923050696,237507074.23708248,0.0,GX
NGC 3111,169.70143139034838,52.04164374465604,347389157.8823353,0.0,GX
NGC 3112,258.35768185779455,27.251829498030947,0.0,0.0,GX
NGC 3113,263.9312260816829,21.50837463564975,45944561.737888426,0.0,GX
NGC 3114,283.2454164598583,-3.8053475812263655,3146.530596907307,4.2,OS
NGC 3114 1,283.21301390714456,-4.2009087796789055,3386.753847098432,9.72,Star
NGC 3114 2,283.03359879679965,-3.9111363642695385,3620.0689964911962,8.73,Star
NGC 3114 3,283.04303713278074,-3.8969937193526225,958.7834756729701,8.36,Star
NGC 3114 4,283.0301184495112,-3.8731563073712776,3639.8193959424825,9.19,Star
NGC 3114 5,283.17078819881925,-4.029273876659258,2005.6260748378477,9.04,Star
NGC 3114 6,283.22709954626583,-4.051156023620961,3490.948035313675,7.69,Star
NGC 3114 7,283.07919384396405,-3.84560885260634,3513.2377796028977,8.56,Star
NGC 3114 8,283.30356157195433,-4.119003181588535,3173.953607706269,8.29,Star
NGC 3114 9,283.1806687996249,-3.9400654730482145,6338.7601598000965,13.3,Star
NGC 3114 10,283.2305692005383,-3.9999401043208995,3738.179027076547,11.62,Star
NGC 3114 11,283.0982095293926,-3.8041327361967694,3386.9535091609773,11.548,Star
NGC 3114 12,283.3324452192543,-4.108338864034695,1848.9276678165256,9.35,Star
NGC 3114 13,283.4017875288601,-4.2007878405156145,1841.617035688694,9.09,Star
NGC 3114 14,283.244270492317,-3.9883770138125336,3824.5359404332667,11.15,Star
NGC 3114 15,283.23127995332965,-3.9686455710979396,2707.5320490024633,11.35,Star
NGC 3114 16,283.1294702548739,-3.8240775951229025,3321.8425309660643,10.62,Star
NGC 3114 17,283.23862108025554,-3.9680469687811284,3399.45617030593,11.35,Star
NGC 3114 18,283.24658790743956,-3.966702976906731,1146.9655947549468,9.89,Star
NGC 3114 19,283.2185559660559,-3.9262999881560186,3333.208917650526,11.04,Star
NGC 3114 20,283.1892739282588,-3.882177979238,0.0,9.43,Star
NGC 3114 21,283.13932289361117,-3.8045689992785197,3469.548589216766,11.14,Star
NGC 3114 22,283.1156275817496,-3.7721553622260315,7574.521828382352,11.51,Star
NGC 3114 23,283.3656184015638,-4.1011755805103345,3634.67900835183,8.63,Star
NGC 3114 24,283.23722696710337,-3.9015167552241974,3492.730588636567,7.77,Star
NGC 3114 25,283.08255431855736,-3.6886397601295577,0.0,9.91,Star
NGC 3114 26,283.2004000434639,-3.8519915772858813,2688.3961281667534,11.39,Star
NGC 3114 27,283.23574376425614,-3.888786666436746,3483.7268243927274,10.49,Star
NGC 3114 28,96.33728336969006,-60.188551946914465,0.0,10.54,Star
NGC 3114 29,283.2137105974277,-3.8544883612141794,3419.050014695923,10.02,Star
NGC 3114 30,283.2376206967117,-3.8778085227810215,3673.304240458481,12.49,Star
NGC 3114 31,283.2177594716907,-3.84993701863323,3593.9993172220807,11.064,Star
NGC 3114 32,283.1670904016475,-3.7758732457135236,3440.705167392944,10.98,Star
NGC 3114 33,283.17519017171253,-3.7841607263843455,3487.1327123668025,8.23,Star
NGC 3114 34,283.19913480805155,-3.800524939005017,3449.159140702784,10.18,Star
NGC 3114 35,283.23644264120094,-3.8718743357840806,7101.480436758671,13.2,Star
NGC 3114 36,283.2442261676188,-3.8772855730325397,3159.9579113830227,12.51,Star
NGC 3114 37,283.2465596082415,-3.8842130648959077,2347.5873382825926,12.24,Star
NGC 3114 38,283.26139507972505,-3.895839310734755,3392.9874021483242,11.8,Star
NGC 3114 39,283.26796153290877,-3.89719960017987,4315.3655747400235,13.18,Star
NGC 3114 40,283.2832258749539,-3.9165085109561706,3384.859041622216,11.93,Star
NGC 3114 41,96.33728336969006,-60.188551946914465,0.0,12.72,Star
NGC 3114 42,283.2420224998236,-3.853900369558104,0.0,0.0,Star
NGC 3114 43,283.20476863944396,-3.803716168374052,3346.1084023883413,11.05,Star
NGC 3114 44,283.19427403427295,-3.785283004541329,3303.3020085978355,11.77,Star
NGC 3114 45,283.259818505001,-3.879278068779926,6216.656507448068,12.81,Star
NGC 3114 46,283.2818510195874,-3.90051923318824,3299.6916749343436,11.88,Star
NGC 3114 47,283.2142012112658,-3.803225681973281,3662.067500934153,10.54,Star
NGC 3114 48,283.4532711103284,-4.124725472241881,3415.8511816622886,5.928,Star
NGC 3114 49,96.33728336969006,-60.188551946914465,0.0,12.9,Star
NGC 3114 50,283.229157933788,-3.816317591952014,0.0,11.38,Star
NGC 3114 51,283.1648805662746,-3.7298808604003173,2763.172043942489,10.67,Star
NGC 3114 52,283.2611947159171,-3.8628230820604745,3468.0140234597143,11.54,Star
NGC 3114 53,283.25657039890945,-3.8544683195848912,4988.864469954777,11.9,Star
NGC 3114 54,283.20224745426634,-3.7805113476083214,3559.633198173552,10.79,Star
NGC 3114 55,283.18658720031976,-3.7465558372558743,3377.586895946952,10.5,Star
NGC 3114 56,283.16521056344845,-3.719983239086761,3180.4617320667835,11.42,Star
NGC 3114 57,283.2449273233396,-3.8263219888711912,3409.8778450424,11.82,Star
NGC 3114 58,283.14600022906154,-3.6737094962803782,0.0,11.1,Star
NGC 3114 59,283.23090765470585,-3.807066746442654,0.0,12.83,Star
NGC 3114 60,283.251309832651,-3.8274180855982927,6435.163178824372,12.1,Star
NGC 3114 61,283.24677900617144,-3.809821935507142,1513.9787664922112,11.19,Star
NGC 3114 62,283.2592773675728,-3.8319807375080184,8254.038308765566,13.84,Star
NGC 3114 63,283.26388245023026,-3.8334474976746544,1685.2938715799091,12.0,Star
NGC 3114 64,283.24932145466175,-3.8119857121955625,3333.57910513921,11.45,Star
NGC 3114 65,283.1985227215893,-3.734538348871995,3365.2148060718696,10.99,Star
NGC 3114 66,283.4262221886332,-4.039528962387826,3546.956260804118,10.8,Star
NGC 3114 67,283.32217780215507,-3.898581030594956,3655.0460064351473,9.31,Star
NGC 3114 68,283.3083228949295,-3.884185780449745,1682.030350864699,11.56,Star
NGC 3114 69,283.27357275835914,-3.8403654810311862,6157.338120880405,13.06,Star
NGC 3114 70,283.200727499704,-3.7293337010650744,3413.295311567883,11.65,Star
NGC 3114 71,283.3373100176592,-3.9140052149881996,3471.249712164027,11.55,Star
NGC 3114 72,283.2532333832468,-3.7984700174945063,0.0,9.87,Star
NGC 3114 73,283.2820726372232,-3.835107307686749,3514.440753042627,10.73,Star
NGC 3114 74,283.3247278110805,-3.8890707536188103,4331.608651583772,9.87,Star
NGC 3114 75,283.38359099902567,-3.9667499870534466,6200.7178975828965,11.28,Star
NGC 3114 76,283.2722093931887,-3.8158366774680696,3430.4095520964534,11.726,Star
NGC 3114 77,283.16982376748405,-3.6764891990181043,3613.584355389876,11.19,Star
NGC 3114 78,283.19481660043357,-3.7045668751596983,0.0,10.99,Star
NGC 3114 79,283.33140035032807,-3.8901606392494967,3535.4372872942904,11.39,Star
NGC 3114 80,283.2359547172712,-3.7603950761725544,3521.248832551828,10.15,Star
NGC 3114 81,283.36452810692185,-3.9306704282530203,3494.3893656141254,11.523,Star
NGC 3114 82,283.37740533931316,-3.9348955151744067,516.7212321936511,10.02,Star
NGC 3114 83,283.278058161438,-3.787719994207926,3368.031818706016,11.222,Star
NGC 3114 84,283.314147857096,-3.8481847340604363,3268.7155165567783,12.88,Star
NGC 3114 85,283.2628212565142,-3.7673276296070144,3507.8036881941302,11.3,Star
NGC 3114 86,283.1839756670939,-3.6569395403667713,3610.993369125472,8.62,Star
NGC 3114 87,283.3231880838076,-3.850499827748287,3610.197384485708,13.07,Star
NGC 3114 88,283.34386247989204,-3.8732541590962644,0.0,12.36,Star
NGC 3114 89,283.2221605558955,-3.703184247296806,3215.3112148670552,10.93,Star
NGC 3114 90,283.2451258471804,-3.7108281123704545,3360.4010640934775,9.86,Star
NGC 3114 91,283.3713482814366,-3.9015428108920926,3412.5073177593717,13.06,Star
NGC 3114 92,283.3823108264065,-3.910147051427237,5485.053505859808,11.24,Star
NGC 3114 93,283.4460516656104,-3.996542670733619,3510.9225585558333,10.14,Star
NGC 3114 94,283.3475861056877,-3.8621844884470344,3639.660068551979,9.42,Star
NGC 3114 95,283.2083823356535,-3.6706346559560576,3428.5917195253733,11.515,Star
NGC 3114 96,283.289534295735,-3.779665515734724,3547.306607113158,10.268,Star
NGC 3114 97,283.30975045056323,-3.793968190512664,3063.2548284912687,12.17,Star
NGC 3114 98,283.1677425989596,-3.6134842559313616,2803.226982530764,10.26,Star
NGC 3114 99,283.37974690147666,-3.890089350288802,3922.483799140492,12.72,Star
NGC 3114 100,283.29058688111405,-3.7715288338311845,6366.061079395009,13.15,Star
NGC 3114 101,283.2699837413874,-3.741666406928863,3414.9728968965537,10.95,Star
NGC 3114 102,283.284256091865,-3.757923587262814,3342.148374728564,11.66,Star
NGC 3114 103,283.3583324778201,-3.8589007285724106,2629.2409828661266,11.133,Star
NGC 3114 104,283.3991506573075,-3.9079658365334113,3065.3807157610813,10.639,Star
NGC 3114 105,283.32690170067843,-3.7997113429030027,3608.910534497515,10.47,Star
NGC 3114 106,283.22753526790297,-3.666664734681856,3397.2629861035202,12.21,Star
NGC 3114 107,283.18364084204825,-3.6031923195368196,721.1147909507401,10.02,Star
NGC 3114 108,283.2550669591574,-3.6949140672212284,2773.6975994852546,8.5,Star
NGC 3114 109,283.3379335057904,-3.798049341911445,0.0,12.272,Star
NGC 3114 110,283.352460776122,-3.826600912645759,8644.71608264283,13.75,Star
NGC 3114 111,283.28833871861104,-3.73935167106367,3408.2988132991886,11.75,Star
NGC 3114 112,283.3322095874316,-3.7848463467116233,3385.765756352206,12.575,Star
NGC 3114 113,283.33934456835726,-3.786043919978181,2514.628000962416,12.67,Star
NGC 3114 114,283.3615176360841,-3.8219015534607705,3406.0626851737156,12.99,Star
NGC 3114 115,283.3720289417077,-3.82835808293809,2130.330335067424,12.7,Star
NGC 3114 116,283.2878041928845,-3.71321063285882,5594.36139120213,12.72,Star
NGC 3114 117,283.27171078858805,-3.6918168514613527,3374.2279744912657,11.44,Star
NGC 3114 118,283.20110455738114,-3.591977554147061,3528.791688020578,10.231,Star
NGC 3114 119,283.32437275171424,-3.76564119507118,3408.4238399106384,0.0,Star
NGC 3114 120,283.36407414034574,-3.8065629275435904,3002.6719336472843,12.8,Star
NGC 3114 121,283.3128115909924,-3.7371781738438274,3485.769215629851,11.53,Star
NGC 3114 122,283.3180345108343,-3.7461270950982204,3526.6446005862163,10.49,Star
NGC 3114 123,283.34723815343034,-3.7779346235777433,3215.300777862969,10.2,Star
NGC 3114 124,283.4360497341673,-3.8965958464526644,0.0,9.54,Star
NGC 3114 125,283.4067772750462,-3.8568063983729655,3274.264523729286,6.19,Star
NGC 3114 126,283.34296903274014,-3.7708557489872354,3415.4417466894893,12.53,Star
NGC 3114 127,283.4999230689013,-3.9759672788132847,4392.677356352333,11.16,Star
NGC 3114 128,283.35046941531476,-3.7716918756358377,8368.8659015658,12.84,Star
NGC 3114 129,283.2641078543955,-3.6531057142384853,3463.6161852222785,12.17,Star
NGC 3114 130,283.3566886018001,-3.7790610268899,5249.945311780668,11.363,Star
NGC 3114 131,283.3080328594087,-3.7014157076330227,2940.606331910301,10.92,Star
NGC 3114 132,283.3837565509021,-3.809795254882692,3462.9030443024494,12.4,Star
NGC 3114 133,283.4483139181182,-3.897796623008189,3755.231950206111,11.42,Star
NGC 3114 134,283.36669280183366,-3.784931401466497,3489.4611971065588,13.65,Star
NGC 3114 135,283.40135808124415,-3.828851640350728,3438.1905017209206,10.22,Star
NGC 3114 136,283.21834941881707,-3.5758871250265782,3509.634567020318,7.73,Star
NGC 3114 137,283.35267615770783,-3.7604722486151956,3433.6385545950247,10.99,Star
NGC 3114 138,283.41121163727087,-3.8410897422760284,981.2700009767349,11.24,Star
NGC 3114 139,283.39108401704414,-3.789922412371518,20095.893640614016,12.01,Star
NGC 3114 140,283.40957288500226,-3.816521657555003,7262.726279075998,10.63,Star
NGC 3114 141,283.4164078912061,-3.8252418418095337,7432.21588691774,12.78,Star
NGC 3114 142,283.2646689785229,-3.6237009227554484,3562.169064010126,10.505,Star
NGC 3114 143,283.42551997223217,-3.847689365177018,3296.2994311687366,11.36,Star
NGC 3114 144,283.29488857255257,-3.658567814681104,3362.9105656228544,11.58,Star
NGC 3114 145,283.35281879549825,-3.736696218438566,3653.784270488036,11.36,Star
NGC 3114 146,283.23195346336956,-3.565326375921004,3470.71318492272,9.96,Star
NGC 3114 147,283.30710128589124,-3.663306873025262,3413.559172077437,11.69,Star
NGC 3114 148,283.52617904600663,-3.9667045208868315,3691.0853077012484,9.33,Star
NGC 3114 149,283.39765740822804,-3.781619813422609,5952.452229071185,9.82,Star
NGC 3114 150,283.3041146586575,-3.6457599029136887,3322.8725871662195,8.0,Star
NGC 3114 151,283.4645540346144,-3.8667409508604047,3555.254657521797,10.24,Star
NGC 3114 152,283.39377848675247,-3.7696905281856457,9788.973764071967,13.19,Star
NGC 3114 153,283.500988251241,-3.9181540090345077,4955.186377784994,11.04,Star
NGC 3114 154,283.5252673430614,-3.9457682452393708,3289.130513987013,0.0,Star
NGC 3114 155,283.3481035888607,-3.6936657180788113,5509.165920706379,10.16,Star
NGC 3114 156,283.3937928319826,-3.7503639356684078,3456.6202939989216,9.74,Star
NGC 3114 157,283.33572197929186,-3.6579986803309037,3489.830188688524,11.11,Star
NGC 3114 158,283.35515995938056,-3.6859239911855566,1598.8844470463803,12.46,Star
NGC 3114 159,283.4569300464934,-3.824883330915525,3981.134217446637,10.82,Star
NGC 3114 160,283.3783029935014,-3.7134868708332722,3623.776742192827,11.29,Star
NGC 3114 161,283.398507015783,-3.73561185656382,3477.592257803466,11.93,Star
NGC 3114 162,283.3434706389914,-3.663957195360912,2174.829643536352,12.48,Star
NGC 3114 163,283.3548405447614,-3.675445995497504,3542.757214878887,11.04,Star
NGC 3114 164,283.47961864994056,-3.8432604558984074,3276.55327175036,8.48,Star
NGC 3114 165,283.4872785605758,-3.8439077957060923,3505.513581188149,11.35,Star
NGC 3114 166,283.3624616840582,-3.6760493817157305,3367.6491829155843,13.19,Star
NGC 3114 167,283.3673131927051,-3.682468841181221,3320.3650425751084,10.85,Star
NGC 3114 168,283.33686555950095,-3.6292013000844006,6101.711498351864,10.57,Star
NGC 3114 169,283.34901833761387,-3.645824758446325,0.0,11.74,Star
NGC 3114 170,283.4844327003259,-3.8254854619249596,3336.5717529827443,7.32,Star
NGC 3114 171,283.4951320189709,-3.8400959883669543,3566.296736048038,11.52,Star
NGC 3114 172,283.48529483131983,-3.8169463679953153,4158.0371966751845,13.29,Star
NGC 3114 173,283.4694793778419,-3.805349236999195,3355.8671099277503,11.69,Star
NGC 3114 174,283.40485940326954,-3.7067519677505563,2881.4162878772604,9.74,Star
NGC 3114 175,283.40314966907187,-3.694469923939702,3345.0110492555877,11.98,Star
NGC 3114 176,283.47179036773105,-3.7743416169590582,3817.9893296201844,11.42,Star
NGC 3114 177,283.4300065485766,-3.715357926202799,6285.755345313654,11.05,Star
NGC 3114 178,283.4294891099896,-3.711853448561586,3349.0517462594485,12.53,Star
NGC 3114 179,283.3596017779929,-3.6194876034749583,3419.6095359618575,11.45,Star
NGC 3114 180,283.2992015142378,-3.5351176930492723,5564.429205030167,9.67,Star
NGC 3114 181,283.4175667318367,-3.6919623005374524,3266.2411855567957,8.31,Star
NGC 3114 182,283.3401530789867,-3.5847487064351595,3684.1106166424415,11.63,Star
NGC 3114 183,283.46320828740676,-3.747353799136894,0.0,9.6,Star
NGC 3114 184,283.4712168664368,-3.7580634666248964,4364.045555658238,7.67,Star
NGC 3114 185,283.4357561932085,-3.7090304829441196,3591.851251318585,11.18,Star
NGC 3114 186,283.49969142059234,-3.796108379205161,2647.6494119013887,12.76,Star
NGC 3114 187,283.488823398153,-3.768651001748149,3728.8982473492515,10.7,Star
NGC 3114 188,283.3987227787434,-3.6628736940152007,3408.2146105943475,12.97,Star
NGC 3114 189,283.4990935683421,-3.7733703625021553,3326.620558821099,12.36,Star
NGC 3114 190,283.47563873421757,-3.7468683153381996,3463.2360499640754,11.55,Star
NGC 3114 191,283.5470009346448,-3.8449739966275542,2045.8140852282222,11.2,Star
NGC 3114 192,283.5570006262455,-3.853021680898194,1458.4426523584816,9.62,Star
NGC 3114 193,283.3720989464016,-3.582661682072828,3173.757261566897,11.43,Star
NGC 3114 194,283.4283957240763,-3.6651699855340665,4734.959068438162,11.94,Star
NGC 3114 195,283.3229041197464,-3.5021329003609027,788.5448497098528,10.3,Star
NGC 3114 196,283.34493007212575,-3.532922242507958,3568.565316733092,9.72,Star
NGC 3114 197,283.5418573133237,-3.797635609794767,4898.460445185435,9.01,Star
NGC 3114 198,283.48341813402004,-3.7219697997575056,2946.198446084061,12.84,Star
NGC 3114 199,283.4952379253945,-3.7259137064924994,5871.401879979554,13.22,Star
NGC 3114 200,283.4424703483077,-3.642114229194109,3468.0879522386576,11.749,Star
NGC 3114 201,283.49268378127107,-3.7139667330181543,0.0,12.89,Star
NGC 3114 202,283.4571633495863,-3.638638303578036,3397.960743314201,10.18,Star
NGC 3114 203,283.46792821917904,-3.6506475650626022,996.6197355019788,10.38,Star
NGC 3114 204,283.45967292493873,-3.615667051512224,3294.7893271400117,10.853,Star
NGC 3114 205,283.53193335483695,-3.713008543054936,3551.434442229259,9.82,Star
NGC 3114 206,283.59056869909523,-3.787955610008607,3178.386235957325,11.24,Star
NGC 3114 207,283.5155904398099,-3.6564157754263475,3532.19366211812,10.299,Star
NGC 3114 208,283.5005082345339,-3.6278144353206185,8792.248027747239,11.05,Star
NGC 3114 209,283.4346675633055,-3.499855573609535,3845.787800769269,11.08,Star
NGC 3114 210,283.54585178371184,-3.5976217237756125,3260.0357343147816,9.3,Star
NGC 3114 211,283.65252520833303,-3.7432049720113145,3499.4782204971025,9.83,Star
NGC 3114 212,283.6940618178135,-3.712792174386658,3622.396448402424,11.67,Star
NGC 3114 213,283.50207521948226,-3.4482033825229843,0.0,9.1,Star
NGC 3114 214,283.7152051992499,-3.6723323496962132,3522.763339691652,11.18,Star
NGC 3114 233,283.13531659709736,-3.7069997468885862,3471.9124619235026,10.53,Star
NGC 3115,247.78230582832452,36.78078914463714,34925912.111445,0.0,GX
NGC 3115A,96.33728336969006,-60.188551946914465,0.0,0.0,GX
NGC 3115B,248.1202026267411,36.68672583942368,31637168.636359517,13.45,GX
NGC 3116,196.54503938964422,54.014637957034836,301955574.46950144,0.0,GX
NGC 3117,237.1670895063308,43.690537314516654,318915706.1096117,0.0,GX
NGC 3118,193.26490908475688,54.208712337326496,86783688.9769334,0.0,GX
NGC 3119,222.94514249911208,49.63934069915049,414903528.06508183,0.0,GX
NGC 3120,267.9363607462769,17.134850502906882,85074629.55781461,0.0,GX
NGC 3121,222.87276064958849,49.679328176617716,414120752.75861526,0.0,GX
NGC 3121A,96.33728336969006,-60.188551946914465,0.0,0.0,GX
NGC 3122,246.3752915764553,37.39370923050696,237507074.23708248,0.0,GX
NGC 3124,257.70602782130055,28.832809039978287,164741586.37345558,0.0,GX
NGC 3125,265.3254509075687,20.644795479314695,36801311.28318796,13.0,GX
NGC 3126,195.2775158310207,54.40328167277409,216535219.15133077,0.0,GX
NGC 3127,255.23606329393402,31.070473410362393,214773974.71178082,0.0,GX
NGC 3128,255.15296422892715,31.008756471043174,225325133.5301956,0.0,GX
NGC 3130,229.02739956398338,47.94037517925032,0.0,0.0,GX
NGC 3131,217.53456060254075,51.57667480569941,243761122.77937314,0.0,GX
NGC 3132,272.11393084136853,12.3973011103285,3393.8360066836885,10.01,PN
NGC 3133,251.9628005408215,34.193952601496555,0.0,0.0,GX
NGC 3134,226.58959913037418,50.01536772648432,0.0,0.0,GX
NGC 3135,171.37565603335887,53.20955004935969,337865391.653658,0.0,GX
NGC 3136,287.9852231704519,-9.447789011921019,79249476.65219212,11.0,GX
NGC 3136A,287.8523781678731,-9.634344784484599,0.0,0.0,GX
NGC 3136B,288.1125306803711,-8.894316291045003,70702548.77470964,0.0,GX
NGC 3137,265.2098764193627,21.674200825275484,46994474.64894287,0.0,GX
NGC 3138,252.3895551990435,34.55554936172093,473611676.0500789,0.0,GX
NGC 3139,252.40858759203513,34.82181343323575,429863233.92199963,0.0,GX
NGC 3140,256.2614279360901,31.200214933786604,395181939.0938255,0.0,GX
NGC 3141,256.2539966680595,31.160249714185692,370589748.2156656,0.0,GX
NGC 3142,249.50960127383988,37.14101324386297,0.0,0.0,GX
NGC 3143,253.0861355823169,34.244078446683154,0.0,0.0,GX
NGC 3144,135.61487401768503,38.82549739650336,328809116.23300934,0.0,GX
NGC 3145,252.98238220332695,34.36665538821172,203912967.3345564,0.0,GX
NGC 3146,259.84902137909035,28.291057594100483,187409454.62321833,0.0,GX
NGC 3147,136.29000857554908,39.46315317864486,137372034.15792292,10.61,GX
NGC 3148,164.1664451509452,52.082439375353694,0.0,0.0,GX
NGC 3149,296.1438805729668,-19.843175557554382,0.0,0.0,GX
NGC 3150,183.41737969659619,55.19567441169138,0.0,0.0,GX
NGC 3151,183.48119521153586,55.20943807392624,321361878.9423199,0.0,GX
NGC 3152,183.08935006920345,55.19664544942684,0.0,0.0,GX
NGC 3153,226.251957820863,50.225693223323354,113261063.71816707,0.0,GX
NGC 3154,219.96483010411984,52.11092177091346,280396637.9038998,0.0,GX
NGC 3155,135.36880562275556,38.83954185523979,154249570.57819608,0.0,GX
NGC 3156,238.25931904534846,45.1333313008689,70573717.00552034,0.0,GX
NGC 3157,267.37755953317554,19.984580318243154,104087372.00154847,0.0,GX
NGC 3158,183.2130798379229,55.259814473385056,325672579.06751466,0.0,GX
NGC 3159,183.40356138469622,55.28165285137313,315849836.1592841,0.0,GX
NGC 3160,183.07400830179125,55.264097163035224,321068338.2023949,0.0,GX
NGC 3161,183.39408640381376,55.30180267336293,0.0,0.0,GX
NGC 3162,211.03876218505204,54.077503035373226,73711341.35894074,0.0,GX
NGC 3163,183.39634091881743,55.327934409018674,0.0,0.0,GX
NGC 3164,155.16530069910027,49.52361148731652,0.0,0.0,GX
NGC 3165,238.1530015946759,45.44652412689698,80430162.73944595,0.0,GX
NGC 3166,238.1463110514636,45.524388203040274,65386199.81829045,0.0,GX
NGC 3168,150.47269703337165,47.76004618311242,432776897.5627365,0.0,GX
NGC 3169,238.20173237756458,45.647114724263325,68433043.97991924,12.41,GX
NGC 3169 5701,96.33728336969006,-60.188551946914465,0.0,0.0,undefined
NGC 3171,260.59025370466355,29.133091736946323,202600187.91433632,0.0,GX
NGC 3172,123.21598677764676,27.999506970595135,0.0,0.0,GX
NGC 3173,265.3133231826948,23.494049042195375,116079054.82144694,0.0,GX
NGC 3174,135.61487401768503,38.82549739650336,328809116.23300934,0.0,GX
NGC 3175,266.11946948195924,22.577072817851985,46196789.336638786,0.0,GX
NGC 3177,214.02633071289532,54.29890321886638,69471308.44891317,0.0,GX
NGC 3178,257.0061424103388,32.89740117370369,152543337.847684,0.0,GX
NGC 3179,178.89511352145712,55.642004183355546,0.0,0.0,GX
NGC 3180,178.3349250163961,55.63786873731168,33245259.35969777,0.0,GX
NGC 3182,152.68746343165785,49.21869127608642,111513028.61191379,0.0,GX
NGC 3183,135.26589203359748,39.15894019000039,136920447.35612088,0.0,GX
NGC 3184,178.3349250163961,55.63786873731168,33245259.35969777,0.0,GX
NGC 3185,213.22244719134758,54.7038212985878,71349793.56176816,12.17,GX
NGC 3186,234.69642891801024,48.34597998797772,0.0,15.27,GX
NGC 3187,212.93286972569499,54.791161125102725,79373416.075716,13.44,GX
NGC 3188,153.68210198943058,49.659315154999554,0.0,0.0,GX
NGC 3188A,153.69691861709214,49.65323059190678,0.0,0.0,GX
NGC 3189,213.035604883698,54.845321416802804,72828142.50378199,11.15,GX
NGC 3190,213.035604883698,54.845321416802804,72828142.50378199,11.15,GX
NGC 3191,169.82194591912815,54.39904462381884,437049546.11053354,0.0,GX
NGC 3192,169.82194591912815,54.39904462381884,437049546.11053354,0.0,GX
NGC 3193,212.9688475282312,54.93426335675857,88453609.63072889,10.88,GX
NGC 3194,135.36880562275556,38.83954185523979,154249570.57819608,0.0,GX
NGC 3195,296.62347481880283,-20.042120155980733,6479.096442899812,0.0,PN
NGC 3196,203.00865667057298,56.25787892269821,0.0,0.0,GX
NGC 3197,132.45700438313088,36.23787854547595,0.0,0.0,GX
NGC 3198,171.2184932212938,54.82891816105986,44399239.615296766,10.33,GX
NGC 3199,283.53216383333074,-1.0191942898006134,0.0,0.0,GN
NGC 3200,259.22951723798775,31.6276957547589,167360156.14865944,0.0,GX
NGC 3201,277.22878523526197,8.640378899012655,16307.8188847214,0.0,KS
NGC 3201 8,96.33728336969006,-60.188551946914465,0.0,0.0,Star
NGC 3201 10,96.33728336969006,-60.188551946914465,0.0,14.14,Star
NGC 3201 11,96.33728336969006,-60.188551946914465,0.0,0.0,Star
